Scenario,Random_Seed,Iteration,Num_Experiments,yield_Measurements,yield_IterBest,yield_CumBest,Initial_Data
10,1346,7,16,"[0.41, 19.55]",19.55,61.09,8.0
10,1346,8,18,"[14.29, 11.68]",14.29,61.09,8.0
10,1346,9,20,"[43.2, 38.03]",43.2,61.09,8.0
10,1346,0,2,"[72.24, 84.03]",84.03,84.03,9.0
10,1346,1,4,"[55.7, 65.32]",65.32,84.03,9.0
10,1346,2,6,"[3.6, 21.65]",21.65,84.03,9.0
10,1346,3,8,"[5.22, 5.75]",5.75,84.03,9.0
10,1346,4,10,"[0.0, 3.55]",3.55,84.03,9.0
10,1346,5,12,"[0.0, 0.0]",0.0,84.03,9.0
10,1346,6,14,"[57.27, 47.03]",57.27,84.03,9.0
10,1346,7,16,"[43.84, 27.79]",43.84,84.03,9.0
10,1346,8,18,"[37.38, 3.4]",37.38,84.03,9.0
10,1346,9,20,"[69.11, 75.4]",75.4,84.03,9.0
10,1346,0,2,"[38.03, 75.28]",75.28,75.28,10.0
10,1346,1,4,"[43.84, 63.2]",63.2,75.28,10.0
10,1346,2,6,"[57.18, 43.22]",57.18,75.28,10.0
10,1346,3,8,"[72.24, 62.75]",72.24,75.28,10.0
10,1346,4,10,"[57.27, 37.38]",57.27,75.28,10.0
10,1346,5,12,"[37.58, 28.74]",37.58,75.28,10.0
10,1346,6,14,"[3.6, 37.37]",37.37,75.28,10.0
10,1346,7,16,"[5.22, 5.75]",5.75,75.28,10.0
10,1346,8,18,"[0.0, 0.0]",0.0,75.28,10.0
10,1346,9,20,"[61.09, 46.57]",61.09,75.28,10.0
10,1346,0,2,"[26.56, 13.31]",26.56,26.56,11.0
10,1346,1,4,"[3.6, 5.22]",5.22,26.56,11.0
10,1346,2,6,"[5.75, 0.0]",5.75,26.56,11.0
10,1346,3,8,"[0.0, 0.0]",0.0,26.56,11.0
10,1346,4,10,"[57.27, 47.03]",57.27,57.27,11.0
10,1346,5,12,"[37.38, 3.4]",37.38,57.27,11.0
10,1346,6,14,"[1.71, 0.41]",1.71,57.27,11.0
10,1346,7,16,"[19.55, 14.29]",19.55,57.27,11.0
10,1346,8,18,"[11.68, 43.2]",43.2,57.27,11.0
10,1346,9,20,"[85.24, 82.21]",85.24,85.24,11.0
10,1346,0,2,"[0.0, 0.0]",0.0,0.0,12.0
10,1346,1,4,"[30.41, 62.75]",62.75,62.75,12.0
10,1346,2,6,"[31.66, 75.28]",75.28,75.28,12.0
10,1346,3,8,"[33.95, 22.31]",33.95,75.28,12.0
10,1346,4,10,"[30.03, 23.23]",30.03,75.28,12.0
10,1346,5,12,"[72.24, 52.23]",72.24,75.28,12.0
10,1346,6,14,"[3.6, 38.79]",38.79,75.28,12.0
10,1346,7,16,"[5.22, 5.75]",5.75,75.28,12.0
10,1346,8,18,"[0.0, 0.0]",0.0,75.28,12.0
10,1346,9,20,"[0.0, 11.68]",11.68,75.28,12.0
10,1346,0,2,"[0.0, 0.0]",0.0,0.0,13.0
10,1346,1,4,"[3.6, 5.22]",5.22,5.22,13.0
10,1346,2,6,"[5.75, 0.0]",5.75,5.75,13.0
10,1346,3,8,"[0.0, 0.0]",0.0,5.75,13.0
10,1346,4,10,"[57.27, 47.03]",57.27,57.27,13.0
10,1346,5,12,"[28.9, 43.84]",43.84,57.27,13.0
10,1346,6,14,"[37.38, 3.4]",37.38,57.27,13.0
10,1346,7,16,"[1.71, 0.41]",1.71,57.27,13.0
10,1346,8,18,"[19.55, 14.29]",19.55,57.27,13.0
10,1346,9,20,"[11.68, 43.2]",43.2,57.27,13.0
10,1346,0,2,"[36.96, 37.4]",37.4,37.4,14.0
10,1346,1,4,"[3.6, 5.22]",5.22,37.4,14.0
10,1346,2,6,"[5.75, 0.0]",5.75,37.4,14.0
10,1346,3,8,"[0.0, 0.0]",0.0,37.4,14.0
10,1346,4,10,"[57.27, 47.03]",57.27,57.27,14.0
10,1346,5,12,"[37.38, 3.4]",37.38,57.27,14.0
10,1346,6,14,"[1.71, 0.41]",1.71,57.27,14.0
10,1346,7,16,"[19.55, 14.29]",19.55,57.27,14.0
10,1346,8,18,"[11.68, 43.2]",43.2,57.27,14.0
10,1346,9,20,"[55.7, 61.09]",61.09,61.09,14.0
10,1347,0,2,"[65.32, 61.71]",65.32,65.32,0.0
10,1347,1,4,"[3.6, 5.22]",5.22,65.32,0.0
10,1347,2,6,"[5.75, 0.0]",5.75,65.32,0.0
10,1347,3,8,"[0.0, 0.0]",0.0,65.32,0.0
10,1347,4,10,"[57.27, 47.03]",57.27,65.32,0.0
10,1347,5,12,"[37.38, 3.4]",37.38,65.32,0.0
10,1347,6,14,"[30.41, 63.2]",63.2,65.32,0.0
10,1347,7,16,"[1.71, 0.41]",1.71,65.32,0.0
10,1347,8,18,"[21.65, 31.66]",31.66,65.32,0.0
10,1347,9,20,"[19.55, 14.29]",19.55,65.32,0.0
10,1347,0,2,"[61.09, 39.55]",61.09,61.09,1.0
10,1347,1,4,"[2.72, 0.97]",2.72,61.09,1.0
10,1347,2,6,"[62.34, 3.0]",62.34,62.34,1.0
10,1347,3,8,"[79.33, 17.45]",79.33,79.33,1.0
10,1347,4,10,"[5.85, 36.72]",36.72,79.33,1.0
10,1347,5,12,"[9.59, 86.14]",86.14,86.14,1.0
10,1347,6,14,"[38.79, 30.03]",38.79,86.14,1.0
10,1347,7,16,"[28.53, 27.79]",28.53,86.14,1.0
10,1347,8,18,"[72.9, 0.0]",72.9,86.14,1.0
10,1347,9,20,"[72.24, 36.97]",72.24,86.14,1.0
10,1347,0,2,"[16.92, 11.77]",16.92,16.92,2.0
10,1347,1,4,"[3.6, 5.22]",5.22,16.92,2.0
10,1347,2,6,"[5.75, 0.0]",5.75,16.92,2.0
10,1347,3,8,"[0.0, 0.0]",0.0,16.92,2.0
10,1347,4,10,"[57.27, 47.03]",57.27,57.27,2.0
10,1347,5,12,"[55.7, 61.09]",61.09,61.09,2.0
10,1347,6,14,"[37.38, 3.4]",37.38,61.09,2.0
10,1347,7,16,"[1.71, 0.41]",1.71,61.09,2.0
10,1347,8,18,"[19.55, 14.29]",19.55,61.09,2.0
10,1347,9,20,"[11.68, 36.73]",36.73,61.09,2.0
10,1347,0,2,"[84.17, 43.84]",84.17,84.17,3.0
10,1347,1,4,"[72.9, 85.24]",85.24,85.24,3.0
10,1347,2,6,"[25.35, 66.03]",66.03,85.24,3.0
10,1347,3,8,"[44.96, 62.34]",62.34,85.24,3.0
10,1347,4,10,"[79.33, 0.0]",79.33,85.24,3.0
10,1347,5,12,"[51.32, 53.43]",53.43,85.24,3.0
10,1347,6,14,"[37.37, 61.09]",61.09,85.24,3.0
10,1347,7,16,"[72.24, 61.71]",72.24,85.24,3.0
10,1347,8,18,"[57.27, 36.97]",57.27,85.24,3.0
10,1347,9,20,"[62.75, 65.32]",65.32,85.24,3.0
10,1347,0,2,"[0.0, 37.3]",37.3,37.3,4.0
10,1347,1,4,"[86.14, 65.32]",86.14,86.14,4.0
10,1347,2,6,"[38.79, 0.0]",38.79,86.14,4.0
10,1347,3,8,"[12.23, 27.79]",27.79,86.14,4.0
10,1347,4,10,"[21.65, 36.73]",36.73,86.14,4.0
10,1347,5,12,"[79.33, 29.23]",79.33,86.14,4.0
10,1347,6,14,"[61.09, 24.02]",61.09,86.14,4.0
10,1347,7,16,"[43.84, 17.45]",43.84,86.14,4.0
10,1347,8,18,"[8.04, 44.4]",44.4,86.14,4.0
10,1347,9,20,"[14.72, 12.07]",14.72,86.14,4.0
10,1347,0,2,"[79.33, 39.55]",79.33,79.33,5.0
10,1347,1,4,"[52.77, 17.45]",52.77,79.33,5.0
10,1347,2,6,"[36.96, 32.36]",36.96,79.33,5.0
10,1347,3,8,"[30.83, 0.0]",30.83,79.33,5.0
10,1347,4,10,"[31.18, 5.38]",31.18,79.33,5.0
10,1347,5,12,"[38.03, 86.14]",86.14,86.14,5.0
10,1347,6,14,"[22.94, 27.79]",27.79,86.14,5.0
10,1347,7,16,"[47.03, 63.2]",63.2,86.14,5.0
10,1347,8,18,"[84.17, 20.2]",84.17,86.14,5.0
10,1347,9,20,"[24.55, 28.02]",28.02,86.14,5.0
10,1347,0,2,"[47.03, 84.03]",84.03,84.03,6.0
10,1347,1,4,"[28.9, 43.84]",43.84,84.03,6.0
10,1347,2,6,"[3.55, 31.66]",31.66,84.03,6.0
10,1347,3,8,"[65.32, 13.31]",65.32,84.03,6.0
10,1347,4,10,"[36.96, 75.4]",75.4,84.03,6.0
10,1347,5,12,"[26.5, 72.9]",72.9,84.03,6.0
10,1347,6,14,"[63.2, 40.02]",63.2,84.03,6.0
10,1347,7,16,"[52.23, 40.04]",52.23,84.03,6.0
10,1347,8,18,"[46.57, 44.28]",46.57,84.03,6.0
10,1347,9,20,"[27.79, 17.45]",27.79,84.03,6.0
10,1347,0,2,"[0.0, 0.0]",0.0,0.0,7.0
10,1347,1,4,"[30.41, 62.75]",62.75,62.75,7.0
10,1347,2,6,"[3.6, 5.22]",5.22,62.75,7.0
10,1347,3,8,"[5.75, 0.0]",5.75,62.75,7.0
10,1347,4,10,"[0.0, 0.0]",0.0,62.75,7.0
10,1347,5,12,"[57.27, 47.03]",57.27,62.75,7.0
10,1347,6,14,"[7.12, 2.72]",7.12,62.75,7.0
10,1347,7,16,"[37.38, 3.4]",37.38,62.75,7.0
10,1347,8,18,"[1.71, 0.41]",1.71,62.75,7.0
10,1347,9,20,"[19.55, 14.29]",19.55,62.75,7.0
10,1347,0,2,"[13.19, 82.21]",82.21,82.21,8.0
10,1347,1,4,"[0.0, 66.03]",66.03,82.21,8.0
10,1347,2,6,"[36.96, 25.35]",36.96,82.21,8.0
10,1347,3,8,"[61.71, 46.57]",61.71,82.21,8.0
10,1347,4,10,"[57.27, 52.23]",57.27,82.21,8.0
10,1347,5,12,"[45.87, 52.2]",52.2,82.21,8.0
10,1347,6,14,"[22.3, 23.57]",23.57,82.21,8.0
10,1347,7,16,"[60.68, 37.37]",60.68,82.21,8.0
10,1347,8,18,"[38.79, 86.14]",86.14,86.14,8.0
10,1347,9,20,"[79.33, 27.79]",79.33,86.14,8.0
10,1347,0,2,"[0.0, 0.97]",0.97,0.97,9.0
10,1347,1,4,"[3.6, 5.22]",5.22,5.22,9.0
10,1347,2,6,"[5.75, 0.0]",5.75,5.75,9.0
10,1347,3,8,"[0.0, 0.0]",0.0,5.75,9.0
10,1347,4,10,"[57.27, 47.03]",57.27,57.27,9.0
10,1347,5,12,"[37.38, 3.4]",37.38,57.27,9.0
10,1347,6,14,"[1.71, 0.41]",1.71,57.27,9.0
10,1347,7,16,"[19.55, 14.29]",19.55,57.27,9.0
10,1347,8,18,"[11.68, 43.2]",43.2,57.27,9.0
10,1347,9,20,"[38.03, 38.79]",38.79,57.27,9.0
10,1347,0,2,"[38.03, 75.28]",75.28,75.28,10.0
10,1347,1,4,"[38.8, 43.84]",43.84,75.28,10.0
10,1347,2,6,"[57.18, 37.4]",57.18,75.28,10.0
10,1347,3,8,"[72.24, 61.09]",72.24,75.28,10.0
10,1347,4,10,"[57.27, 37.38]",57.27,75.28,10.0
10,1347,5,12,"[0.0, 37.58]",37.58,75.28,10.0
10,1347,6,14,"[85.24, 82.21]",85.24,85.24,10.0
10,1347,7,16,"[42.3, 46.57]",46.57,85.24,10.0
10,1347,8,18,"[28.11, 59.27]",59.27,85.24,10.0
10,1347,9,20,"[37.37, 0.0]",37.37,85.24,10.0
10,1347,0,2,"[62.75, 82.21]",82.21,82.21,11.0
10,1347,1,4,"[86.14, 0.0]",86.14,86.14,11.0
10,1347,2,6,"[3.69, 28.36]",28.36,86.14,11.0
10,1347,3,8,"[72.24, 28.02]",72.24,86.14,11.0
10,1347,4,10,"[26.29, 52.23]",52.23,86.14,11.0
10,1347,5,12,"[57.27, 79.33]",79.33,86.14,11.0
10,1347,6,14,"[38.79, 43.84]",43.84,86.14,11.0
10,1347,7,16,"[40.47, 27.79]",40.47,86.14,11.0
10,1347,8,18,"[38.78, 17.45]",38.78,86.14,11.0
10,1347,9,20,"[6.26, 61.71]",61.71,86.14,11.0
10,1347,0,2,"[0.0, 0.97]",0.97,0.97,12.0
10,1347,1,4,"[72.24, 30.41]",72.24,72.24,12.0
10,1347,2,6,"[13.78, 23.23]",23.23,72.24,12.0
10,1347,3,8,"[18.72, 22.31]",22.31,72.24,12.0
10,1347,4,10,"[3.6, 5.22]",5.22,72.24,12.0
10,1347,5,12,"[5.75, 0.0]",5.75,72.24,12.0
10,1347,6,14,"[0.0, 0.0]",0.0,72.24,12.0
10,1347,7,16,"[57.27, 47.03]",57.27,72.24,12.0
10,1347,8,18,"[37.38, 3.4]",37.38,72.24,12.0
10,1347,9,20,"[1.71, 0.41]",1.71,72.24,12.0
10,1347,0,2,"[0.0, 0.0]",0.0,0.0,13.0
10,1347,1,4,"[3.6, 5.22]",5.22,5.22,13.0
10,1347,2,6,"[5.75, 0.0]",5.75,5.75,13.0
10,1347,3,8,"[0.0, 0.0]",0.0,5.75,13.0
10,1347,4,10,"[57.27, 47.03]",57.27,57.27,13.0
10,1347,5,12,"[28.9, 43.84]",43.84,57.27,13.0
10,1347,6,14,"[37.38, 3.4]",37.38,57.27,13.0
10,1347,7,16,"[1.71, 0.41]",1.71,57.27,13.0
10,1347,8,18,"[19.55, 14.29]",19.55,57.27,13.0
10,1347,9,20,"[11.68, 43.2]",43.2,57.27,13.0
10,1347,0,2,"[19.55, 36.96]",36.96,36.96,14.0
10,1347,1,4,"[28.17, 37.4]",37.4,37.4,14.0
10,1347,2,6,"[3.6, 5.22]",5.22,37.4,14.0
10,1347,3,8,"[5.75, 0.0]",5.75,37.4,14.0
10,1347,4,10,"[0.0, 0.0]",0.0,37.4,14.0
10,1347,5,12,"[57.27, 47.03]",57.27,57.27,14.0
10,1347,6,14,"[37.38, 3.4]",37.38,57.27,14.0
10,1347,7,16,"[1.71, 0.41]",1.71,57.27,14.0
10,1347,8,18,"[14.29, 11.68]",14.29,57.27,14.0
10,1347,9,20,"[43.2, 38.03]",43.2,57.27,14.0
10,1348,0,2,"[8.5, 63.2]",63.2,63.2,0.0
10,1348,1,4,"[84.03, 61.71]",84.03,84.03,0.0
10,1348,2,6,"[62.75, 38.8]",62.75,84.03,0.0
10,1348,3,8,"[21.65, 21.46]",21.65,84.03,0.0
10,1348,4,10,"[86.14, 27.79]",86.14,86.14,0.0
10,1348,5,12,"[43.2, 21.5]",43.2,86.14,0.0
10,1348,6,14,"[0.0, 36.73]",36.73,86.14,0.0
10,1348,7,16,"[31.85, 0.97]",31.85,86.14,0.0
10,1348,8,18,"[5.7, 52.2]",52.2,86.14,0.0
10,1348,9,20,"[79.33, 65.32]",79.33,86.14,0.0
10,1348,0,2,"[5.22, 1.26]",5.22,5.22,1.0
10,1348,1,4,"[55.7, 43.84]",55.7,55.7,1.0
10,1348,2,6,"[3.6, 5.75]",5.75,55.7,1.0
10,1348,3,8,"[0.0, 0.0]",0.0,55.7,1.0
10,1348,4,10,"[0.0, 57.27]",57.27,57.27,1.0
10,1348,5,12,"[47.03, 37.38]",47.03,57.27,1.0
10,1348,6,14,"[3.4, 1.71]",3.4,57.27,1.0
10,1348,7,16,"[0.41, 19.55]",19.55,57.27,1.0
10,1348,8,18,"[14.29, 11.68]",14.29,57.27,1.0
10,1348,9,20,"[43.2, 38.03]",43.2,57.27,1.0
10,1348,0,2,"[0.0, 0.76]",0.76,0.76,2.0
10,1348,1,4,"[3.6, 5.22]",5.22,5.22,2.0
10,1348,2,6,"[5.75, 0.0]",5.75,5.75,2.0
10,1348,3,8,"[0.0, 0.0]",0.0,5.75,2.0
10,1348,4,10,"[57.27, 47.03]",57.27,57.27,2.0
10,1348,5,12,"[55.7, 61.09]",61.09,61.09,2.0
10,1348,6,14,"[37.38, 3.4]",37.38,61.09,2.0
10,1348,7,16,"[1.71, 0.41]",1.71,61.09,2.0
10,1348,8,18,"[19.55, 14.29]",19.55,61.09,2.0
10,1348,9,20,"[7.12, 2.9]",7.12,61.09,2.0
10,1348,0,2,"[84.17, 43.84]",84.17,84.17,3.0
10,1348,1,4,"[72.9, 85.24]",85.24,85.24,3.0
10,1348,2,6,"[25.35, 66.03]",66.03,85.24,3.0
10,1348,3,8,"[44.96, 62.34]",62.34,85.24,3.0
10,1348,4,10,"[79.33, 86.14]",86.14,86.14,3.0
10,1348,5,12,"[3.6, 60.68]",60.68,86.14,3.0
10,1348,6,14,"[5.22, 5.75]",5.75,86.14,3.0
10,1348,7,16,"[75.4, 61.71]",75.4,86.14,3.0
10,1348,8,18,"[0.0, 0.0]",0.0,86.14,3.0
10,1348,9,20,"[0.0, 57.27]",57.27,86.14,3.0
10,1348,0,2,"[86.14, 65.32]",86.14,86.14,4.0
10,1348,1,4,"[38.79, 27.79]",38.79,86.14,4.0
10,1348,2,6,"[12.23, 0.0]",12.23,86.14,4.0
10,1348,3,8,"[44.96, 44.4]",44.96,86.14,4.0
10,1348,4,10,"[79.33, 21.65]",79.33,86.14,4.0
10,1348,5,12,"[36.73, 24.02]",36.73,86.14,4.0
10,1348,6,14,"[8.04, 15.86]",15.86,86.14,4.0
10,1348,7,16,"[61.09, 36.72]",61.09,86.14,4.0
10,1348,8,18,"[43.84, 18.19]",43.84,86.14,4.0
10,1348,9,20,"[2.72, 17.45]",17.45,86.14,4.0
10,1348,0,2,"[0.0, 0.0]",0.0,0.0,5.0
10,1348,1,4,"[30.41, 65.32]",65.32,65.32,5.0
10,1348,2,6,"[31.85, 44.96]",44.96,65.32,5.0
10,1348,3,8,"[43.2, 17.45]",43.2,65.32,5.0
10,1348,4,10,"[3.6, 5.22]",5.22,65.32,5.0
10,1348,5,12,"[5.75, 0.0]",5.75,65.32,5.0
10,1348,6,14,"[0.0, 0.0]",0.0,65.32,5.0
10,1348,7,16,"[57.27, 47.03]",57.27,65.32,5.0
10,1348,8,18,"[37.38, 3.4]",37.38,65.32,5.0
10,1348,9,20,"[1.71, 0.41]",1.71,65.32,5.0
10,1348,0,2,"[36.96, 86.37]",86.37,86.37,6.0
10,1348,1,4,"[84.03, 75.4]",84.03,86.37,6.0
10,1348,2,6,"[28.9, 17.74]",28.9,86.37,6.0
10,1348,3,8,"[57.95, 53.43]",57.95,86.37,6.0
10,1348,4,10,"[31.66, 32.5]",32.5,86.37,6.0
10,1348,5,12,"[65.32, 40.02]",65.32,86.37,6.0
10,1348,6,14,"[36.73, 40.04]",40.04,86.37,6.0
10,1348,7,16,"[27.79, 46.57]",46.57,86.37,6.0
10,1348,8,18,"[0.28, 12.61]",12.61,86.37,6.0
10,1348,9,20,"[36.72, 54.55]",54.55,86.37,6.0
10,1348,0,2,"[46.46, 61.09]",61.09,61.09,7.0
10,1348,1,4,"[3.6, 5.22]",5.22,61.09,7.0
10,1348,2,6,"[5.75, 0.0]",5.75,61.09,7.0
10,1348,3,8,"[0.0, 0.0]",0.0,61.09,7.0
10,1348,4,10,"[57.27, 47.03]",57.27,61.09,7.0
10,1348,5,12,"[37.38, 3.4]",37.38,61.09,7.0
10,1348,6,14,"[1.71, 0.41]",1.71,61.09,7.0
10,1348,7,16,"[19.55, 14.29]",19.55,61.09,7.0
10,1348,8,18,"[11.68, 43.2]",43.2,61.09,7.0
10,1348,9,20,"[38.03, 38.79]",38.79,61.09,7.0
10,1348,0,2,"[13.19, 82.21]",82.21,82.21,8.0
10,1348,1,4,"[0.0, 66.03]",66.03,82.21,8.0
10,1348,2,6,"[36.96, 25.35]",36.96,82.21,8.0
10,1348,3,8,"[61.71, 46.57]",61.71,82.21,8.0
10,1348,4,10,"[57.27, 52.23]",57.27,82.21,8.0
10,1348,5,12,"[45.87, 52.2]",52.2,82.21,8.0
10,1348,6,14,"[22.3, 23.57]",23.57,82.21,8.0
10,1348,7,16,"[60.68, 37.37]",60.68,82.21,8.0
10,1348,8,18,"[38.79, 86.14]",86.14,86.14,8.0
10,1348,9,20,"[79.33, 27.79]",79.33,86.14,8.0
10,1348,0,2,"[0.0, 0.97]",0.97,0.97,9.0
10,1348,1,4,"[3.6, 5.22]",5.22,5.22,9.0
10,1348,2,6,"[5.75, 0.0]",5.75,5.75,9.0
10,1348,3,8,"[0.0, 57.27]",57.27,57.27,9.0
10,1348,4,10,"[47.03, 3.55]",47.03,57.27,9.0
10,1348,5,12,"[30.41, 62.75]",62.75,62.75,9.0
10,1348,6,14,"[37.38, 3.4]",37.38,62.75,9.0
10,1348,7,16,"[22.94, 27.79]",27.79,62.75,9.0
10,1348,8,18,"[1.71, 65.32]",65.32,65.32,9.0
10,1348,9,20,"[0.41, 19.55]",19.55,65.32,9.0
10,1348,0,2,"[38.03, 75.28]",75.28,75.28,10.0
10,1348,1,4,"[43.84, 63.2]",63.2,75.28,10.0
10,1348,2,6,"[51.32, 43.22]",51.32,75.28,10.0
10,1348,3,8,"[72.24, 62.75]",72.24,75.28,10.0
10,1348,4,10,"[57.27, 37.38]",57.27,75.28,10.0
10,1348,5,12,"[37.58, 28.74]",37.58,75.28,10.0
10,1348,6,14,"[3.6, 5.22]",5.22,75.28,10.0
10,1348,7,16,"[26.29, 37.37]",37.37,75.28,10.0
10,1348,8,18,"[5.75, 61.09]",61.09,75.28,10.0
10,1348,9,20,"[0.0, 0.0]",0.0,75.28,10.0
10,1348,0,2,"[3.69, 66.03]",66.03,66.03,11.0
10,1348,1,4,"[62.75, 61.09]",62.75,66.03,11.0
10,1348,2,6,"[0.0, 82.21]",82.21,82.21,11.0
10,1348,3,8,"[52.23, 28.02]",52.23,82.21,11.0
10,1348,4,10,"[72.24, 26.29]",72.24,82.21,11.0
10,1348,5,12,"[57.27, 28.9]",57.27,82.21,11.0
10,1348,6,14,"[61.71, 46.57]",61.71,82.21,11.0
10,1348,7,16,"[11.77, 12.61]",12.61,82.21,11.0
10,1348,8,18,"[38.78, 79.33]",79.33,82.21,11.0
10,1348,9,20,"[52.77, 86.14]",86.14,86.14,11.0
10,1348,0,2,"[0.0, 0.97]",0.97,0.97,12.0
10,1348,1,4,"[72.24, 62.75]",72.24,72.24,12.0
10,1348,2,6,"[38.8, 21.65]",38.8,72.24,12.0
10,1348,3,8,"[11.07, 23.23]",23.23,72.24,12.0
10,1348,4,10,"[18.72, 22.31]",22.31,72.24,12.0
10,1348,5,12,"[16.95, 20.67]",20.67,72.24,12.0
10,1348,6,14,"[57.27, 11.68]",57.27,72.24,12.0
10,1348,7,16,"[28.9, 61.94]",61.94,72.24,12.0
10,1348,8,18,"[38.79, 52.77]",52.77,72.24,12.0
10,1348,9,20,"[29.23, 21.5]",29.23,72.24,12.0
10,1348,0,2,"[0.0, 0.0]",0.0,0.0,13.0
10,1348,1,4,"[3.6, 5.22]",5.22,5.22,13.0
10,1348,2,6,"[5.75, 0.0]",5.75,5.75,13.0
10,1348,3,8,"[0.0, 0.0]",0.0,5.75,13.0
10,1348,4,10,"[57.27, 47.03]",57.27,57.27,13.0
10,1348,5,12,"[28.9, 43.84]",43.84,57.27,13.0
10,1348,6,14,"[37.38, 3.4]",37.38,57.27,13.0
10,1348,7,16,"[1.71, 0.41]",1.71,57.27,13.0
10,1348,8,18,"[19.55, 14.29]",19.55,57.27,13.0
10,1348,9,20,"[11.68, 43.2]",43.2,57.27,13.0
10,1348,0,2,"[36.96, 37.4]",37.4,37.4,14.0
10,1348,1,4,"[3.6, 5.22]",5.22,37.4,14.0
10,1348,2,6,"[5.75, 0.0]",5.75,37.4,14.0
10,1348,3,8,"[0.0, 0.0]",0.0,37.4,14.0
10,1348,4,10,"[57.27, 47.03]",57.27,57.27,14.0
10,1348,5,12,"[37.38, 3.4]",37.38,57.27,14.0
10,1348,6,14,"[1.71, 0.41]",1.71,57.27,14.0
10,1348,7,16,"[19.55, 14.29]",19.55,57.27,14.0
10,1348,8,18,"[11.68, 43.2]",43.2,57.27,14.0
10,1348,9,20,"[38.03, 38.79]",38.79,57.27,14.0
10,1349,0,2,"[21.65, 61.71]",61.71,61.71,0.0
10,1349,1,4,"[3.6, 5.22]",5.22,61.71,0.0
10,1349,2,6,"[5.75, 0.0]",5.75,61.71,0.0
10,1349,3,8,"[0.0, 0.0]",0.0,61.71,0.0
10,1349,4,10,"[57.27, 47.03]",57.27,61.71,0.0
10,1349,5,12,"[37.38, 3.4]",37.38,61.71,0.0
10,1349,6,14,"[62.75, 63.2]",63.2,63.2,0.0
10,1349,7,16,"[1.71, 38.8]",38.8,63.2,0.0
10,1349,8,18,"[0.41, 19.55]",19.55,63.2,0.0
10,1349,9,20,"[14.29, 7.12]",14.29,63.2,0.0
10,1349,0,2,"[3.68, 0.0]",3.68,3.68,1.0
10,1349,1,4,"[55.7, 61.09]",61.09,61.09,1.0
10,1349,2,6,"[3.6, 5.22]",5.22,61.09,1.0
10,1349,3,8,"[5.75, 0.0]",5.75,61.09,1.0
10,1349,4,10,"[0.0, 0.0]",0.0,61.09,1.0
10,1349,5,12,"[57.27, 47.03]",57.27,61.09,1.0
10,1349,6,14,"[62.34, 34.98]",62.34,62.34,1.0
10,1349,7,16,"[37.38, 3.4]",37.38,62.34,1.0
10,1349,8,18,"[1.71, 0.41]",1.71,62.34,1.0
10,1349,9,20,"[19.55, 14.29]",19.55,62.34,1.0
10,1349,0,2,"[3.51, 16.92]",16.92,16.92,2.0
10,1349,1,4,"[3.6, 5.22]",5.22,16.92,2.0
10,1349,2,6,"[5.75, 0.0]",5.75,16.92,2.0
10,1349,3,8,"[0.0, 0.0]",0.0,16.92,2.0
10,1349,4,10,"[57.27, 47.03]",57.27,57.27,2.0
10,1349,5,12,"[5.29, 2.72]",5.29,57.27,2.0
10,1349,6,14,"[62.75, 61.09]",62.75,62.75,2.0
10,1349,7,16,"[37.38, 39.55]",39.55,62.75,2.0
10,1349,8,18,"[3.4, 1.71]",3.4,62.75,2.0
10,1349,9,20,"[0.41, 19.55]",19.55,62.75,2.0
10,1349,0,2,"[0.0, 0.0]",0.0,0.0,3.0
10,1349,1,4,"[38.8, 65.32]",65.32,65.32,3.0
10,1349,2,6,"[3.6, 5.22]",5.22,65.32,3.0
10,1349,3,8,"[5.75, 0.0]",5.75,65.32,3.0
10,1349,4,10,"[0.0, 0.0]",0.0,65.32,3.0
10,1349,5,12,"[57.27, 47.03]",57.27,65.32,3.0
10,1349,6,14,"[37.38, 3.4]",37.38,65.32,3.0
10,1349,7,16,"[1.71, 0.41]",1.71,65.32,3.0
10,1349,8,18,"[19.55, 14.29]",19.55,65.32,3.0
10,1349,9,20,"[11.68, 43.2]",43.2,65.32,3.0
10,1349,0,2,"[62.75, 38.8]",62.75,62.75,4.0
10,1349,1,4,"[38.79, 86.14]",86.14,86.14,4.0
10,1349,2,6,"[23.71, 27.79]",27.79,86.14,4.0
10,1349,3,8,"[0.0, 44.4]",44.4,86.14,4.0
10,1349,4,10,"[12.23, 44.96]",44.96,86.14,4.0
10,1349,5,12,"[21.65, 52.23]",52.23,86.14,4.0
10,1349,6,14,"[84.03, 24.02]",84.03,86.14,4.0
10,1349,7,16,"[2.53, 65.32]",65.32,86.14,4.0
10,1349,8,18,"[13.31, 18.19]",18.19,86.14,4.0
10,1349,9,20,"[61.09, 79.33]",79.33,86.14,4.0
10,1349,0,2,"[0.0, 0.0]",0.0,0.0,5.0
10,1349,1,4,"[30.41, 62.75]",62.75,62.75,5.0
10,1349,2,6,"[31.85, 65.32]",65.32,65.32,5.0
10,1349,3,8,"[84.03, 17.45]",84.03,84.03,5.0
10,1349,4,10,"[32.5, 33.95]",33.95,84.03,5.0
10,1349,5,12,"[39.55, 43.84]",43.84,84.03,5.0
10,1349,6,14,"[79.33, 31.66]",79.33,84.03,5.0
10,1349,7,16,"[57.27, 38.79]",57.27,84.03,5.0
10,1349,8,18,"[61.09, 23.71]",61.09,84.03,5.0
